StartDate,EndDate,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q13,Q14,Q15,Q16,Q17,Q18,Q26,Q27,Q28,Q29,Q20,Q21,Q18.1,Q19
2026,2026,287,37155b8c484e387e058043dd1ff674bf854a6efb004dc045740d57eddb20041c,51.470400000000005,0.4046,ed78560f3bfe4e3c285aff4252357ccbdf78cc683e334af8b0f926f190d1ddca,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Never,1-2 rides in a typical day,Never,1-2 rides in a typical day,No,No,To remember that the other individual probably feels nervous too. We have feelings to support and guide us. If they are nervous that is because it is important to them. So they should lean into that feeling and use it to their advantage. ,I prefer to walk. I am very lucky that I live local to my city centre and I have some fantastic woods and walks. I walk to work which I love. 
2026,2026,311,9584c59595c10546e5fa1f36a3774045a5f0a6d9a9392f23d34f3f52bd81562d,39.5259,-90.7778,2834e540961043a0d0aa22f0c7156d20e977eb35ef6e33bbbae534115d72cf4c,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Never,1-2 rides in a typical day,Never,1-2 rides in a typical day,Yes,Yes,I'd advise them to ask new people questions to learn more about them. People generally like to talk about themselves. That would take the pressure off of yourself and make you an interesting conversationalist. ,"I prefer to drive myself around my city. That way, no one can complain about my driving, which is less than ideal. "
2026,2026,324,83b4718f2d1f8bcd6e82b3c3169080c64d3daaac86d7842c625c9044dc035d8f,39.838,-74.34259999999999,5f010025a6a64bd5ca93b493dcf7106bb485dbdba82367e3af21ffe3425dce14,Neither agree nor disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Never,1-2 rides in a typical day,8 or more days a month,1-2 rides in a typical day,Yes,Yes,"Let them know that most people feel like this. To overcome this, they should start off with small, low pressure interactions. ",Using my car is the best way to get around my city. I follow my own schedule and do not have to up with people. 
2026,2026,342,725618b998d746cbbf9a73016fb53141c9a823beb84a2290d16041f71a98d679,27.839100000000002,-82.39450000000001,e0d1460f395fcd75a8fc7c195f0d6b86eed8f127c39c90034b0748bcd7bfe8dd,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Never,1-2 rides in a typical day,Never,1-2 rides in a typical day,Yes,Yes,"I would say, for one thing, keep it simple.  To start from a secure place is helpful, and by keeping it simple, your nervousness can be assuaged to a degree.  ",My ideal way is to use my own car because it provides the flexibility I need when traveling in and around my city.  
2026,2026,315,e877a123e378a463399aad25e2591a9ce93e916bbf211398cb2192ad830a96c2,31.896499999999996,-117.548,2c3641480e52d69b7a467cc56ebe7bfa0d373c2705995ea09320f9019b939338,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,0-1 days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,Yes,Yes,"I would tell them that public speaking is like a muscle. The more you do it, the easier it becomes.",I prefer to drive a vehicle by myself. I'm an introvert and I prefer to be alone. I don't like to be driven around when I can do it myself.
2026,2026,323,e8661bb2ebaa80f7fc9f00267884ff9c309eba56e0f6bcf00e9fa5a84be5fe20,52.8245,0.1183,6f9e371b4c6344b508682fe9372a27453abe9dffde0b9aa6a603d539ff78271e,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,0-1 days a month,1-2 rides in a typical day,Never,1-2 rides in a typical day,No,Yes,"I would say they might also be nervous, but it's important to speak to new people because you can learn something from them, or they could brighten your day. I would say that it is ok and normal to be nervous, but talk to them regardless.",I would prefer to get a lift with my family or friends because I have health issues that make it difficult to use public transport and the car is more comfortable for me. I also get nervous using public transportation by myself.
2026,2026,363,afa0020d3fb2709366cb6187b10f287f8c54ebb76c37cf7996a341dd81ca4049,51.4386,1.1985000000000001,c4ed2a666807390541e3063ad6b6757a7308edb39efb3af0db88b611cd1ea83a,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly disagree,8 or more days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,Yes,No,"I would advise them to just take a deep breath before engaging, and then just have a few questions already thought of to ask the other person. This is a good way to keep engaged in the conversation and get to know new people without having to speak too much yourself. I would also remind them that the other person could be just as nervous, and to not put too much pressure on yourself. The majority of people are easy to get along with and will accept you for who you are. ","The best way to get around the city closest to me is by bus, they have routes to just about everywhere in town that you would need to go, andthe buses are also quite frequent, running every 15-25 minutes so you never have to wait too long. I prefer it personally also as the journeys are capped at £3 so its much cheaper than getting a taxi, and also they have an app where you can live track the buses and also pay for your ticket on it which makes it so easy."
2026,2026,336,668348122b8a4d95495b0f35fce426f2a60be9a34e55c98fbcc296f08e84f587,39.914699999999996,-83.99080000000001,9c9613153824c9fc13a20cf38e7c5d900e529f9c0ff61588afec464a4d9bb7ed,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,0-1 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,Yes,Yes,I would tell them to try to fake confidence. It's ok to not respond to everything. Shift a conversation towards a topic you feel comfortable with or inject small talk in to break the silence.,I use drive services more and more as someone who works remotely. A car is the only effective way to get around most places here. I also enjoy riding a bicycle but it's not practical for most places so car/driver services like Uber are the best.
2026,2026,349,f882d2269539a1120f4d1df8a45eec5362a95783af0c1782ce3e6402feaf2972,54.1717,-1.7876,73ae97946a24e490dcda3d2354997dc0d9c2845cf52b2982a5bc12d453b3cdc7,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,8 or more days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,Yes,Yes,"i would say there is nothing to be worried about as everyone feels like this when meeting new, just be yourself speak to them and see where it goes. i would also say try not to appear nervous and be confident in how you carry yourself and speak as people pick up on this.","i prefer getting around my city by car as not all areas are covered by public transport and some really good nature spots on the outskirts can only be accessed by driving, i also prefer it as it it the fastest and cheapest method in my opinion"
2026,2026,334,f98e5ecb9f8f2e1b3da208665662de2e9455b9ea3031de2338ac52d0b1dca33c,42.5871,-83.8446,eb3fb8ec6b1b1d4188b8311ad1b26ab7b1059c5e1f7200b2bad3857aaa6bc319,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,2-4 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,Yes,Yes,I’ll tell them that it’s ok to be nervous. A lot of people get nervous too that does not mean anything is wrong with you. Just try and stay calm and take a deep breath.,I prefer driving around my city because it’s more convenient and I can make multiple stops.
2026,2026,366,c49246c7a69aea99f345844e725aee7c38023f6580e8ce2ded33091c150c5dce,38.1901,-97.74040000000001,4e8344dc173b5b2cb43965d938d7c40cdab36337a287acae508bb41b28d6db27,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Never,1-2 rides in a typical day,Never,1-2 rides in a typical day,Yes,Yes,try to breathe and relax and at the very least smile and nod and engage and slowly move into the conversation in a way that's comfortable for you.,my own vehicle as i can go where I want and take the route I want 
2026,2026,331,732b6e5191dc9eeeab17347cf05616edf85d1ec56dfccf9faea5ddbd32b06c7c,42.6653,-111.2522,357c136523f551999dd92e64319e6802df36065161bb18d2772ae3678905bb0f,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Never,1-2 rides in a typical day,Never,1-2 rides in a typical day,Yes,Yes,"I would tell them they can do what I do and just avoid new people. If no choice then just do your best. Remember, they probably don't want to talk to you, either.","Being in a small city, the best way for me to get around in in my own vehicle. It is convenient."
2026,2026,276,d140b0805fa01f2e3d3b4cb7e80695f1decc62c38ce399f77bd2c3170367a8e7,55.239999999999995,-5.868,2828945aea524a25580d7edb649a259cb519addf15fac1da06e5a334aebf3904,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,8 or more days a month,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,Yes,Yes,"Just take deep breaths and speak to them as if they were one of your friends, don't think about what they're thinking too much",The bus because it's cheap and so I don't have to try and park anywhere
2026,2026,367,671f09a0434d49d3ca2f79350329db8b2ecf606fa94e3b27879e9dc01bec8555,-39.2336,177.0959,d4821a24190df96e427e943fe9db9c04b08efa1ea1abb786ab05620d0b4d9932,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,0-1 days a month,1-2 rides in a typical day,Never,,Yes,Yes,"I would tell my friend to imagine how nervous the other party to the conversation might be. How would you make that person feel welcomed and included in any conversation. By placing yourself in the position of the others, you can help ease your own tension and nervousness by appreciating that everyone gets nervous and uncomfortable at times.","My ideal way to get around my city is either on foot for short distances and by vehicle for longer distances. This enables me to get in some exercise, save on fuel expenses, and give the car a good warm up on longer trips."
2026,2026,302,4cb8b07f8071eab18dd7a7f7ee1212d4e8e78ff52507360563f0448701303f50,41.1941,-74.2454,58ddfb550e33f2193b07cfc35be69753fc109c82f75f6054bf3807673435d08b,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,4-8 days a month,1-2 rides in a typical day,2-4 days a month,1-2 rides in a typical day,Yes,Yes,I would tell them to do it regardless as far as whatever they are delivering is valid. There is never a need to be afraid and after going through it there is most times a feeling of satisfaction.,My ideal way is usually going through routes that are less busy because I want to try my best to avoid traffic.
2026,2026,368,b6d54938b94d0adbcb01813bf80c4849137be84c6291f30554187f02ccfa8189,52.0935,-1.5051,1bebab78b372c7d756eb323cf750c7b97ecd336ccc29da840f155e22fc4e5200,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,4-8 days a month,3-4 rides in a typical day,8 or more days a month,1-2 rides in a typical day,No,No,"Honestly i get nervous myself talking to new people so i wouldnt really know what to advice, for me i just try to be my self so yeah, be your self.",By train(underground or overgound) bus and cycling. its simply the easiest and fastest and quite cheap too.
2026,2026,271,e8a61aea00af45065eab0305f572ff74b6c2f3fe49aeb802f02ea5fb10692ce4,30.545299999999997,-91.1026,5dcb913ef602a61446ee04e04fc6db188af5a2dfcaaf3abd9e9bc80078ba6623,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Never,1-2 rides in a typical day,0-1 days a month,1-2 rides in a typical day,Yes,Yes,Take a few deep breaths to relax. Then pretend that you are talking to me.,"For short trips, I prefer to drive. For longer trips I prefer to ride with a friend or other."
